employee_id,timestamp,location,cpu,memory_percent,disk_percent,network_sent,network_received,process_count,is_suspicious
emp_1298,2025-05-15 10:08:04,Bahawalpur,34.94,57.23,81.97,130.49,19.59,51.44,0
emp_1296,2025-05-15 10:31:29,Bahawalpur,16.04,73.93,51.33,76.21,148.05,36.92,0
emp_1090,2025-05-15 13:48:32,Bahawalpur,36.47,42.96,62.45,118.85,129.67,29.83,0
emp_1857,2025-05-15 10:28:56,Bahawalpur,20.55,34.82,70.59,174.06,54.4,42.16,0
emp_1947,2025-05-15 09:21:47,Bahawalpur,19.9,67.58,76.27,10.0,171.46,50.52,0
emp_0120,2025-05-15 09:22:48,Bahawalpur,12.32,33.56,47.95,182.73,87.36,20.0,0
emp_0719,2025-05-15 13:00:42,Bahawalpur,51.19,56.13,61.03,143.12,145.49,51.29,0
emp_0242,2025-05-15 15:53:51,Bahawalpur,20.7,39.25,64.65,102.81,110.0,32.39,0
emp_0687,2025-05-15 14:23:20,Bahawalpur,75.08,26.96,62.29,26.94,182.26,20.0,0
emp_1089,2025-05-15 01:28:27,Karachi,90.73,76.38,84.78,690.26,707.63,168.72,1
emp_1512,2025-05-15 13:37:27,Bahawalpur,5.0,43.33,59.46,60.08,66.86,20.0,0
emp_1906,2025-05-15 09:48:26,Bahawalpur,25.55,39.45,67.3,138.35,109.41,61.15,0
emp_1443,2025-05-15 16:21:12,Bahawalpur,12.7,50.43,71.67,112.8,42.08,48.34,0
emp_1006,2025-05-15 15:31:53,Bahawalpur,13.87,51.99,69.86,168.91,143.63,54.96,0
emp_1785,2025-05-15 12:05:36,Bahawalpur,26.28,46.06,44.9,72.87,29.43,23.29,0
emp_0582,2025-05-15 09:04:57,Bahawalpur,36.22,49.52,55.34,95.55,137.6,33.49,0
emp_0613,2025-05-15 10:03:09,Bahawalpur,8.43,63.74,48.77,111.57,50.66,39.8,0
emp_1038,2025-05-15 00:10:31,Rawalpindi,96.48,99.21,87.81,601.67,510.59,165.51,1
emp_1187,2025-05-15 10:55:31,Bahawalpur,30.67,57.37,61.48,146.14,91.62,43.09,0
emp_1416,2025-05-15 13:48:28,Bahawalpur,51.28,59.15,57.48,22.32,23.78,52.83,0
emp_1589,2025-05-15 20:43:01,Islamabad,90.51,90.9,71.22,607.26,784.73,194.91,0
emp_1932,2025-05-15 16:22:56,Bahawalpur,31.16,59.55,52.79,122.26,90.57,58.1,0
emp_1811,2025-05-15 12:00:12,Bahawalpur,21.04,62.08,38.53,115.96,124.61,63.52,0
emp_1872,2025-05-15 13:45:08,Bahawalpur,38.78,36.77,49.44,144.89,116.0,20.0,0
emp_0519,2025-05-15 05:32:41,Lahore,90.0,78.06,95.31,761.89,586.04,134.74,1
emp_0172,2025-05-15 09:40:27,Bahawalpur,24.35,48.09,44.51,37.31,111.43,34.48,0
emp_0079,2025-05-15 09:38:41,Bahawalpur,18.05,43.12,65.24,117.1,125.38,72.01,0
emp_1075,2025-05-15 16:34:31,Bahawalpur,50.35,61.77,63.52,122.9,82.74,64.33,0
emp_0965,2025-05-15 11:22:34,Bahawalpur,30.74,54.33,62.06,43.91,81.14,64.7,0
emp_0605,2025-05-15 17:16:44,Faisalabad,90.83,86.37,70.0,351.47,714.77,200.0,0
emp_0858,2025-05-15 10:42:14,Bahawalpur,26.94,62.58,58.37,16.11,21.31,49.33,0
emp_0332,2025-05-15 10:52:16,Bahawalpur,11.02,54.31,69.46,86.98,146.65,21.84,0
emp_0129,2025-05-15 16:07:17,Bahawalpur,56.41,37.39,54.12,58.75,109.36,39.23,0
emp_1592,2025-05-15 17:28:27,Faisalabad,93.74,86.95,100.0,551.26,551.62,180.52,0
emp_0704,2025-05-15 13:13:35,Bahawalpur,10.73,32.11,53.51,123.56,10.0,43.24,0
emp_0731,2025-05-15 16:31:43,Bahawalpur,22.52,72.52,56.48,89.81,148.22,64.44,0
emp_1834,2025-05-15 09:56:36,Bahawalpur,52.07,58.84,55.98,134.82,162.3,46.93,0
emp_0363,2025-05-15 10:34:50,Bahawalpur,38.53,40.48,62.21,119.01,83.03,64.39,0
emp_1989,2025-05-15 12:48:51,Bahawalpur,15.49,51.12,66.79,72.94,85.28,37.8,0
emp_1892,2025-05-15 11:05:16,Bahawalpur,42.43,53.27,57.96,164.95,146.65,20.0,0
emp_0195,2025-05-15 12:48:52,Bahawalpur,38.16,72.34,35.22,82.07,88.2,64.85,0
emp_0565,2025-05-15 09:40:56,Bahawalpur,23.15,61.07,49.63,10.0,113.24,52.49,0
emp_0689,2025-05-15 12:44:07,Bahawalpur,31.01,59.9,31.07,98.85,125.55,38.35,0
emp_1808,2025-05-15 09:25:13,Bahawalpur,12.93,70.71,67.08,153.43,75.67,52.14,0
emp_0472,2025-05-15 16:29:07,Bahawalpur,39.77,47.31,68.16,94.48,84.93,34.89,0
emp_1571,2025-05-15 14:49:39,Bahawalpur,62.39,62.13,71.3,44.96,62.49,36.44,0
emp_0723,2025-05-15 14:37:17,Bahawalpur,28.22,34.11,74.33,142.92,168.39,54.32,0
emp_0679,2025-05-15 15:24:46,Bahawalpur,33.86,28.34,75.11,77.4,54.22,59.22,0
emp_0764,2025-05-15 12:23:15,Bahawalpur,43.29,55.77,58.66,99.07,79.26,50.17,0
emp_1465,2025-05-15 16:59:18,Bahawalpur,13.24,36.35,52.75,145.11,176.86,75.65,0
emp_0276,2025-05-15 10:42:12,Bahawalpur,43.83,42.24,63.01,102.57,127.87,20.0,0
emp_0875,2025-05-15 09:42:28,Bahawalpur,45.14,41.44,48.82,157.05,51.62,36.25,0
emp_1829,2025-05-15 16:28:53,Bahawalpur,42.99,46.14,77.5,70.44,50.46,74.2,0
emp_0618,2025-05-15 14:18:32,Bahawalpur,20.08,52.43,43.5,132.28,114.88,60.36,0
emp_1396,2025-05-15 15:47:04,Bahawalpur,14.52,72.4,76.05,48.83,129.81,26.53,0
emp_0770,2025-05-15 14:40:43,Bahawalpur,44.43,32.03,74.22,176.92,48.51,72.47,0
emp_0815,2025-05-15 16:05:23,Bahawalpur,48.86,47.08,42.97,48.59,10.0,42.8,0
emp_1233,2025-05-15 16:11:27,Bahawalpur,30.61,69.82,90.0,140.4,56.51,26.94,0
emp_1871,2025-05-15 09:09:37,Bahawalpur,7.98,63.44,37.46,36.24,222.75,20.0,0
emp_1759,2025-05-15 14:29:05,Bahawalpur,6.01,42.32,36.81,48.58,83.74,79.67,0
emp_0591,2025-05-15 14:58:34,Bahawalpur,31.36,63.28,30.0,130.59,75.43,90.03,0
emp_1730,2025-05-15 02:41:04,Faisalabad,92.06,84.72,82.57,870.52,451.67,200.0,0
emp_0248,2025-05-15 15:33:06,Bahawalpur,47.83,26.98,38.98,88.0,173.38,89.26,0
emp_0506,2025-05-15 15:22:11,Bahawalpur,20.08,50.31,69.68,140.66,31.9,51.02,0
emp_0961,2025-05-15 11:24:27,Bahawalpur,24.75,51.86,45.62,123.09,165.28,77.08,0
emp_0844,2025-05-15 09:57:01,Bahawalpur,40.52,50.31,37.42,128.7,24.73,46.93,0
emp_1326,2025-05-15 12:43:03,Bahawalpur,53.89,50.89,41.87,61.25,149.2,23.3,0
emp_0705,2025-05-15 12:09:51,Bahawalpur,49.29,20.0,64.17,142.87,83.42,70.72,1
emp_1722,2025-05-15 10:35:11,Bahawalpur,26.6,78.97,58.14,74.82,10.0,38.38,0
emp_0623,2025-05-15 12:25:42,Bahawalpur,16.16,60.14,36.84,61.57,78.1,70.9,0
emp_0482,2025-05-15 13:39:44,Bahawalpur,36.97,20.0,56.62,92.89,54.35,47.16,0
emp_1653,2025-05-15 14:06:12,Bahawalpur,39.2,68.42,53.06,199.09,146.71,60.56,0
emp_0406,2025-05-15 17:28:33,Islamabad,95.84,74.76,72.23,699.58,543.62,106.05,0
emp_0455,2025-05-15 12:06:26,Bahawalpur,39.27,80.0,46.08,112.89,124.38,39.46,0
emp_0215,2025-05-15 01:18:58,Faisalabad,90.0,98.52,72.68,735.82,422.2,116.32,1
emp_0379,2025-05-15 16:26:01,Bahawalpur,37.75,53.59,75.69,155.07,99.07,41.39,0
emp_1934,2025-05-15 14:36:44,Bahawalpur,13.6,63.23,63.7,112.87,55.47,87.67,1
emp_1915,2025-05-15 14:08:50,Bahawalpur,13.6,57.12,57.63,147.41,74.62,66.93,0
emp_1298,2025-05-15 16:40:38,Bahawalpur,60.56,37.75,61.64,86.29,20.67,49.24,0
emp_0837,2025-05-15 15:19:57,Bahawalpur,51.52,38.98,48.32,10.0,131.37,80.58,0
emp_0289,2025-05-15 10:35:56,Bahawalpur,41.12,43.36,32.44,48.93,106.21,88.43,0
emp_1270,2025-05-15 12:04:44,Bahawalpur,40.14,72.18,37.92,91.12,148.86,64.71,0
emp_0552,2025-05-15 11:39:43,Bahawalpur,36.48,69.79,73.14,164.67,139.15,52.88,0
emp_0168,2025-05-15 16:58:42,Bahawalpur,25.89,32.67,46.47,90.79,167.45,45.0,0
emp_0080,2025-05-15 15:46:57,Bahawalpur,17.48,39.63,61.78,59.83,98.09,45.79,0
emp_1678,2025-05-15 11:04:03,Bahawalpur,28.87,42.84,58.23,124.91,53.88,81.67,0
emp_0932,2025-05-15 16:32:43,Bahawalpur,64.65,53.68,81.66,134.55,69.75,53.38,0
emp_0831,2025-05-15 08:09:27,Faisalabad,91.15,89.29,70.73,856.98,617.65,185.05,0
emp_0372,2025-05-15 02:39:35,Islamabad,98.18,71.94,100.0,455.57,669.86,160.55,0
emp_1963,2025-05-15 09:23:38,Bahawalpur,19.97,55.62,73.21,186.37,19.66,41.79,0
emp_0857,2025-05-15 09:42:14,Bahawalpur,15.41,51.05,78.27,88.79,124.05,23.99,0
emp_0319,2025-05-15 16:35:39,Bahawalpur,25.03,41.95,62.25,160.02,122.7,62.97,0
emp_1407,2025-05-15 11:02:48,Bahawalpur,6.58,75.31,52.06,112.79,28.66,73.89,0
emp_0755,2025-05-15 13:36:43,Bahawalpur,58.2,51.83,30.0,63.15,130.11,49.02,0
emp_1310,2025-05-15 13:43:50,Bahawalpur,31.96,53.71,57.33,78.28,64.18,32.2,0
emp_1411,2025-05-15 15:13:42,Bahawalpur,54.88,65.17,42.5,69.49,90.93,82.21,0
emp_0522,2025-05-15 11:58:27,Bahawalpur,35.93,40.24,70.56,87.63,191.33,77.03,0
emp_0821,2025-05-15 11:40:39,Bahawalpur,32.15,43.08,77.4,116.11,84.8,57.86,0
emp_1622,2025-05-15 13:03:46,Bahawalpur,51.02,29.03,76.56,209.54,114.43,37.64,0
emp_0928,2025-05-15 10:16:22,Bahawalpur,20.38,70.89,71.96,170.48,116.95,47.32,0
emp_1110,2025-05-15 15:43:25,Bahawalpur,35.34,44.54,75.1,89.25,62.19,49.19,0
emp_0473,2025-05-15 10:25:40,Bahawalpur,35.51,78.98,33.81,84.5,10.0,60.13,0
emp_0266,2025-05-15 11:42:47,Bahawalpur,42.68,29.84,90.0,98.77,160.65,20.0,0
emp_1999,2025-05-15 12:14:44,Bahawalpur,42.11,55.34,52.86,116.63,130.86,62.36,0
emp_1271,2025-05-15 15:12:45,Bahawalpur,46.6,74.19,30.0,76.42,53.43,38.95,0
emp_0118,2025-05-15 03:01:52,Lahore,97.35,92.35,100.0,646.84,612.81,122.8,0
emp_0868,2025-05-15 14:08:33,Bahawalpur,38.77,62.92,30.0,96.49,156.47,47.8,0
emp_0315,2025-05-15 15:38:13,Bahawalpur,30.71,44.17,53.1,127.2,107.1,65.42,0
emp_0112,2025-05-15 13:40:44,Bahawalpur,47.86,45.76,69.82,128.26,143.97,50.79,0
emp_0300,2025-05-15 14:25:23,Bahawalpur,16.01,51.11,74.4,56.11,132.0,51.13,0
emp_0184,2025-05-15 14:40:42,Bahawalpur,17.74,62.22,54.97,135.73,81.56,57.07,0
emp_0022,2025-05-15 15:39:40,Bahawalpur,5.0,61.4,58.58,120.98,56.81,75.59,0
emp_0654,2025-05-15 10:50:14,Bahawalpur,17.66,77.22,56.87,88.11,144.01,61.43,0
emp_1229,2025-05-15 09:23:41,Bahawalpur,37.77,47.46,36.19,129.4,160.42,39.35,0
emp_0708,2025-05-15 09:27:48,Bahawalpur,16.13,69.16,63.17,115.63,102.43,35.99,0
emp_0697,2025-05-15 10:35:18,Bahawalpur,32.51,45.3,32.52,67.66,29.9,48.49,0
emp_0464,2025-05-15 12:04:55,Bahawalpur,54.13,57.04,64.18,58.11,15.62,32.72,0
emp_1251,2025-05-15 09:44:56,Bahawalpur,16.66,76.8,61.08,119.05,128.99,26.0,0
emp_0761,2025-05-15 16:43:13,Bahawalpur,47.47,63.24,70.21,86.02,134.23,34.92,0
emp_1825,2025-05-15 11:38:26,Bahawalpur,36.39,39.77,76.25,39.87,157.94,59.84,0
emp_1053,2025-05-15 15:19:00,Bahawalpur,62.94,35.34,79.58,154.75,77.8,59.11,0
emp_1632,2025-05-15 09:23:13,Bahawalpur,29.4,60.54,31.19,22.51,157.26,81.66,0
emp_1484,2025-05-15 14:23:35,Bahawalpur,39.22,80.0,34.95,127.39,43.64,55.66,1
emp_1941,2025-05-15 20:58:27,Faisalabad,91.89,74.81,81.46,358.91,501.76,160.07,1
emp_0260,2025-05-15 20:35:22,Faisalabad,92.37,95.98,80.81,648.03,526.77,176.67,0
emp_1137,2025-05-15 10:12:30,Bahawalpur,32.4,49.46,57.71,43.4,82.11,75.88,0
emp_1946,2025-05-15 13:54:19,Bahawalpur,17.28,58.13,42.04,111.0,61.79,52.73,0
emp_1336,2025-05-15 09:11:01,Bahawalpur,24.72,71.55,49.14,23.68,32.21,99.35,0
emp_0774,2025-05-15 14:13:19,Bahawalpur,13.11,49.08,76.31,120.64,76.87,66.24,0
emp_0377,2025-05-15 11:50:28,Bahawalpur,23.37,36.98,47.17,256.05,30.55,57.92,0
emp_0598,2025-05-15 13:05:35,Bahawalpur,28.5,47.56,30.0,99.22,128.55,23.95,0
emp_1112,2025-05-15 14:42:40,Bahawalpur,17.17,52.87,84.89,94.82,135.58,46.5,1
emp_1995,2025-05-15 09:12:22,Bahawalpur,41.77,73.28,62.7,155.56,171.19,34.53,0
emp_0552,2025-05-15 09:16:25,Bahawalpur,31.53,38.62,46.66,10.0,51.62,86.56,0
emp_1295,2025-05-15 10:00:05,Bahawalpur,37.82,36.48,66.31,105.6,84.32,58.05,0
emp_1814,2025-05-15 16:19:34,Bahawalpur,58.11,80.0,57.74,102.21,10.0,23.55,0
emp_0349,2025-05-15 13:21:28,Bahawalpur,44.09,61.14,66.81,112.13,49.09,60.08,0
emp_1533,2025-05-15 10:52:16,Bahawalpur,35.07,55.92,77.64,58.17,82.36,73.84,0
emp_1340,2025-05-15 11:02:15,Bahawalpur,28.47,80.0,70.27,103.8,70.78,40.04,0
emp_0063,2025-05-15 09:21:44,Bahawalpur,30.5,70.2,71.61,99.63,110.83,55.91,0
emp_1899,2025-05-15 09:45:08,Bahawalpur,5.0,49.89,64.1,52.01,116.37,60.93,0
emp_0507,2025-05-15 11:22:07,Bahawalpur,55.76,46.91,49.29,105.25,114.17,67.14,0
emp_0811,2025-05-15 07:12:26,Faisalabad,100.0,96.2,70.0,863.69,305.91,145.58,0
emp_0554,2025-05-15 14:40:37,Bahawalpur,5.0,52.06,63.3,69.18,145.6,90.68,0
emp_0121,2025-05-15 15:03:59,Bahawalpur,9.97,34.36,51.77,75.68,133.21,54.45,0
emp_0416,2025-05-15 14:24:44,Bahawalpur,39.37,64.94,78.82,74.11,86.46,43.18,0
emp_1003,2025-05-15 14:27:20,Bahawalpur,8.9,48.79,49.91,94.57,151.12,63.56,0
emp_1564,2025-05-15 11:50:44,Bahawalpur,51.03,52.99,68.81,56.27,124.18,52.65,0
emp_0738,2025-05-15 09:27:30,Bahawalpur,42.19,62.21,64.83,122.94,80.34,35.37,0
emp_0211,2025-05-15 09:48:04,Bahawalpur,5.0,60.97,74.83,165.18,23.6,35.95,0
emp_0399,2025-05-15 16:19:17,Bahawalpur,22.87,42.14,70.06,36.18,100.19,51.57,0
emp_0451,2025-05-15 11:54:17,Bahawalpur,53.61,53.16,51.23,27.36,108.79,36.81,0
emp_0608,2025-05-15 13:37:44,Bahawalpur,30.74,53.95,79.88,121.04,121.69,69.12,0
emp_0290,2025-05-15 13:01:58,Bahawalpur,27.69,72.79,57.66,75.51,167.85,76.41,0
emp_0883,2025-05-15 16:41:11,Bahawalpur,42.25,43.54,36.76,162.32,128.59,20.0,0
emp_0194,2025-05-15 14:19:52,Bahawalpur,50.35,59.58,42.1,110.65,130.04,20.0,0
emp_1493,2025-05-15 15:44:46,Bahawalpur,14.84,71.91,53.26,36.96,110.1,84.63,0
emp_1616,2025-05-15 16:24:44,Bahawalpur,45.32,44.59,47.33,59.92,197.6,62.17,0
emp_1258,2025-05-15 11:33:04,Bahawalpur,33.99,62.28,57.81,93.88,124.85,20.0,0
emp_0623,2025-05-15 16:30:21,Bahawalpur,20.56,47.26,39.17,138.12,240.45,61.91,0
emp_1619,2025-05-15 10:11:57,Bahawalpur,31.56,42.12,30.0,97.95,52.32,60.06,0
emp_1189,2025-05-15 11:37:35,Bahawalpur,34.69,55.2,63.32,47.38,116.19,33.48,0
emp_1432,2025-05-15 14:24:35,Bahawalpur,13.53,25.29,36.84,151.16,83.02,49.32,0
emp_1738,2025-05-15 10:54:55,Bahawalpur,9.0,43.52,60.18,83.22,44.07,48.65,0
emp_0315,2025-05-15 16:23:15,Bahawalpur,12.73,34.97,61.19,122.07,55.36,31.02,0
emp_1418,2025-05-15 15:06:50,Bahawalpur,20.7,43.18,72.08,102.01,121.84,47.95,0
emp_0514,2025-05-15 10:10:43,Bahawalpur,5.0,66.73,61.1,164.57,64.17,54.26,0
emp_0072,2025-05-15 12:24:43,Bahawalpur,32.08,57.47,67.74,153.27,61.26,39.35,0
emp_1570,2025-05-15 15:08:23,Bahawalpur,27.68,28.64,62.78,84.66,123.85,60.91,0
emp_1977,2025-05-15 15:48:29,Bahawalpur,66.08,64.63,71.51,94.97,40.41,25.62,0
emp_1848,2025-05-15 16:22:41,Bahawalpur,31.16,51.39,52.45,117.67,119.37,38.38,1
emp_0789,2025-05-15 09:27:36,Bahawalpur,44.25,62.18,59.89,51.79,81.68,66.31,0
emp_1314,2025-05-15 16:09:03,Bahawalpur,18.87,59.63,44.25,120.33,196.84,54.39,0
emp_1804,2025-05-15 16:32:07,Bahawalpur,23.02,64.51,48.31,10.0,50.92,57.43,0
emp_0564,2025-05-15 10:10:47,Bahawalpur,33.18,37.94,48.34,37.32,38.24,24.76,0
emp_0702,2025-05-15 14:36:23,Bahawalpur,50.77,43.2,58.09,32.42,183.4,20.9,0
emp_0717,2025-05-15 09:58:16,Bahawalpur,27.09,63.75,55.4,129.65,23.71,30.0,0
emp_0942,2025-05-15 10:30:14,Bahawalpur,5.0,49.94,38.09,116.11,92.56,79.74,0
emp_0634,2025-05-15 11:44:27,Bahawalpur,39.43,49.87,52.24,144.56,108.01,49.75,0
emp_0432,2025-05-15 16:11:57,Bahawalpur,54.38,67.42,51.25,194.16,123.33,45.45,1
emp_0113,2025-05-15 10:40:05,Bahawalpur,22.65,63.62,78.13,61.3,66.2,64.25,0
emp_0293,2025-05-15 11:11:34,Bahawalpur,35.35,49.08,56.24,52.33,66.8,41.84,0
emp_0877,2025-05-15 15:23:13,Bahawalpur,39.85,72.54,88.32,109.29,155.55,82.06,0
emp_0986,2025-05-15 11:19:11,Bahawalpur,39.35,54.24,64.04,151.57,130.76,75.34,0
emp_0924,2025-05-15 13:18:55,Bahawalpur,17.58,34.87,53.07,165.1,108.18,53.11,0
emp_1673,2025-05-15 14:56:02,Bahawalpur,35.91,58.38,74.61,61.62,149.87,61.81,0
emp_0133,2025-05-15 14:59:48,Bahawalpur,32.11,56.53,34.13,10.0,28.12,40.39,0
emp_0527,2025-05-15 14:39:01,Bahawalpur,29.39,48.69,34.81,78.92,93.28,81.11,0
emp_1553,2025-05-15 10:11:59,Bahawalpur,40.72,71.46,59.25,169.86,25.02,63.44,0
emp_0701,2025-05-15 10:00:02,Bahawalpur,33.3,63.82,62.12,128.04,173.92,77.94,1
emp_1049,2025-05-15 13:36:53,Bahawalpur,44.88,65.76,51.23,83.81,34.9,96.8,0
emp_1066,2025-05-15 14:01:33,Bahawalpur,33.49,46.41,50.17,112.03,168.8,43.03,0
emp_0214,2025-05-15 13:07:39,Bahawalpur,28.74,27.46,68.05,88.8,10.0,22.53,0
emp_1969,2025-05-15 10:21:15,Bahawalpur,39.32,29.66,67.53,10.0,121.3,25.0,0
emp_0170,2025-05-15 09:19:40,Bahawalpur,30.15,49.81,49.92,37.87,83.16,42.16,0
emp_0870,2025-05-15 14:30:42,Bahawalpur,24.6,59.5,45.81,26.07,10.0,48.1,0
emp_0167,2025-05-15 23:20:39,Rawalpindi,95.9,78.52,85.31,492.43,428.12,117.6,0
emp_0752,2025-05-15 16:54:43,Bahawalpur,25.83,49.91,59.07,149.56,40.7,66.27,0
emp_0486,2025-05-15 12:56:45,Bahawalpur,38.31,54.31,69.56,98.73,91.02,29.7,0
emp_0291,2025-05-15 09:36:46,Bahawalpur,24.67,69.1,47.81,150.75,86.87,85.12,0
emp_1265,2025-05-15 10:29:11,Bahawalpur,46.77,40.68,69.87,96.39,46.55,42.76,0
emp_1075,2025-05-15 12:50:46,Bahawalpur,39.3,20.2,60.5,49.04,62.75,48.73,0
emp_0042,2025-05-15 10:55:14,Bahawalpur,27.79,64.46,63.74,119.96,224.61,44.5,0
emp_1808,2025-05-15 12:38:31,Bahawalpur,24.65,67.43,36.05,14.51,165.42,81.25,0
emp_0824,2025-05-15 13:31:18,Bahawalpur,12.63,41.86,68.66,77.4,72.51,84.82,0
emp_0285,2025-05-15 11:26:05,Bahawalpur,28.73,49.25,64.53,149.89,113.25,70.03,0
emp_0990,2025-05-15 16:52:26,Bahawalpur,5.0,56.66,56.67,178.0,62.79,20.0,0
emp_1189,2025-05-15 16:41:00,Bahawalpur,52.05,56.93,56.11,75.52,147.77,64.96,0
emp_0665,2025-05-15 12:46:15,Bahawalpur,24.56,34.65,90.0,28.81,107.5,52.15,0
emp_0472,2025-05-15 09:53:44,Bahawalpur,29.15,54.7,73.18,29.6,112.2,23.38,0
emp_1132,2025-05-15 14:54:37,Bahawalpur,34.54,50.13,68.82,135.11,25.05,68.16,0
emp_1487,2025-05-15 09:30:18,Bahawalpur,13.1,78.66,63.42,95.82,209.47,20.0,0
emp_1763,2025-05-15 12:40:15,Bahawalpur,5.0,42.88,30.0,113.37,59.31,51.91,0
emp_0837,2025-05-15 14:46:50,Bahawalpur,23.06,39.78,66.12,77.03,109.8,64.33,0
emp_0195,2025-05-15 14:15:35,Bahawalpur,18.14,54.85,53.39,65.51,173.64,60.95,0
emp_1261,2025-05-15 11:27:41,Bahawalpur,24.38,72.16,71.17,142.21,72.28,22.92,0
emp_1187,2025-05-15 09:45:23,Bahawalpur,38.86,30.62,35.99,66.65,52.01,31.61,0
emp_1840,2025-05-15 12:53:02,Bahawalpur,69.93,20.6,46.06,71.42,41.06,59.79,0
emp_1233,2025-05-15 11:43:46,Bahawalpur,12.82,54.77,81.2,148.47,193.64,20.0,0
emp_0046,2025-05-15 11:55:02,Bahawalpur,40.28,71.03,55.46,167.3,90.33,79.43,0
emp_1895,2025-05-15 15:33:10,Bahawalpur,32.59,36.75,53.22,81.19,154.85,45.02,0
emp_1670,2025-05-15 13:42:38,Bahawalpur,32.03,27.8,65.85,35.03,76.44,27.39,0
emp_1866,2025-05-15 16:13:55,Bahawalpur,5.0,28.92,63.2,104.25,48.29,46.21,0
emp_0250,2025-05-15 11:34:38,Bahawalpur,45.94,48.77,78.65,133.84,130.46,69.58,0
emp_0277,2025-05-15 14:15:38,Bahawalpur,22.42,51.41,67.63,21.54,135.8,58.17,0
emp_1157,2025-05-15 12:26:35,Bahawalpur,61.89,70.64,66.47,202.94,153.1,47.56,0
emp_1462,2025-05-15 16:12:54,Bahawalpur,35.17,63.66,74.7,124.08,127.49,87.62,0
emp_1409,2025-05-15 16:04:15,Bahawalpur,7.01,33.35,85.83,118.81,47.01,50.84,0
emp_0874,2025-05-15 12:05:20,Bahawalpur,50.61,48.01,39.38,98.44,83.63,33.87,1
emp_0366,2025-05-15 10:53:34,Bahawalpur,20.38,43.31,42.84,131.7,122.91,79.1,0
emp_1362,2025-05-15 11:47:22,Bahawalpur,40.52,62.12,71.75,220.95,107.54,51.13,0
emp_1578,2025-05-15 14:04:07,Bahawalpur,43.0,71.22,50.0,45.25,94.89,53.33,0
emp_1208,2025-05-15 16:48:00,Bahawalpur,14.19,54.72,59.05,50.75,86.35,62.71,0
emp_1478,2025-05-15 11:53:24,Bahawalpur,15.93,27.44,53.99,109.97,189.03,33.37,0
emp_1789,2025-05-15 10:48:37,Bahawalpur,35.83,51.35,77.85,63.44,53.09,75.25,0
emp_1734,2025-05-15 10:54:51,Bahawalpur,47.89,37.07,38.34,60.36,147.08,56.69,0
emp_0066,2025-05-15 11:12:00,Bahawalpur,51.51,23.91,48.0,72.37,80.92,64.8,0
emp_0217,2025-05-15 11:31:10,Bahawalpur,30.05,58.83,86.19,115.18,32.16,46.26,0
emp_1562,2025-05-15 13:43:53,Bahawalpur,29.4,42.57,64.79,86.98,27.5,63.91,0
emp_1085,2025-05-15 10:19:22,Bahawalpur,15.29,43.98,37.58,131.09,53.08,67.13,0
emp_1534,2025-05-15 14:35:26,Bahawalpur,42.88,58.15,57.08,156.27,129.63,49.44,0
emp_0618,2025-05-15 11:00:15,Bahawalpur,40.2,68.21,56.56,125.6,129.41,20.0,0
emp_1786,2025-05-15 13:59:27,Bahawalpur,36.81,37.6,44.02,135.25,115.6,64.02,0
emp_0492,2025-05-15 12:22:12,Bahawalpur,33.12,26.92,51.55,88.59,93.35,59.58,0
emp_1215,2025-05-15 16:06:11,Bahawalpur,40.27,57.5,58.51,49.13,112.83,25.36,0
emp_1983,2025-05-15 13:43:21,Bahawalpur,28.62,61.59,64.22,10.0,150.11,49.42,0
emp_0588,2025-05-15 09:02:28,Bahawalpur,24.7,45.05,50.84,24.02,86.61,74.74,0
emp_1231,2025-05-15 16:12:49,Bahawalpur,14.13,20.0,41.41,83.61,109.92,43.01,0
emp_1181,2025-05-15 09:40:19,Bahawalpur,23.99,20.0,31.65,84.86,60.74,47.23,0
emp_0669,2025-05-15 16:43:01,Bahawalpur,34.53,47.7,58.7,84.93,167.97,39.69,0
emp_1721,2025-05-15 02:38:03,Rawalpindi,100.0,74.71,73.02,732.67,883.74,168.3,1
emp_1813,2025-05-15 12:28:32,Bahawalpur,14.63,50.0,70.55,97.97,95.46,60.77,1
emp_0149,2025-05-15 10:38:36,Bahawalpur,32.2,64.96,50.51,109.33,111.37,29.06,0
emp_0288,2025-05-15 09:45:52,Bahawalpur,26.47,56.36,51.53,105.39,159.78,46.76,0
emp_0027,2025-05-15 14:36:38,Bahawalpur,16.61,57.7,60.52,10.0,132.75,66.22,0
emp_1896,2025-05-15 09:19:19,Bahawalpur,42.26,33.16,64.03,70.1,66.45,47.18,0
emp_1955,2025-05-15 15:28:24,Bahawalpur,21.99,69.73,67.89,67.57,97.26,45.12,0
emp_0005,2025-05-15 09:57:22,Bahawalpur,41.35,36.17,73.04,167.78,120.67,87.54,0
emp_0589,2025-05-15 10:07:38,Bahawalpur,7.06,65.93,50.35,10.0,81.99,39.72,1
emp_1223,2025-05-15 13:04:03,Bahawalpur,15.92,65.09,47.63,103.86,84.99,83.65,0
emp_1347,2025-05-15 11:40:12,Bahawalpur,8.72,72.6,62.99,107.7,76.52,47.34,0
emp_0229,2025-05-15 15:42:08,Bahawalpur,38.64,38.04,56.3,144.93,112.36,29.01,0
emp_0046,2025-05-15 10:46:46,Bahawalpur,34.2,20.0,33.74,91.13,104.12,42.61,0
